user_id,product_id
8086,726
5964,48
4358,81
5842,854
9356,755
7561,130
7019,48
900,774
5483,649
814,329
4306,303
6310,445
8529,260
963,63
822,133
2530,505
6877,761
1875,561
6399,897
2447,389
1937,657
1454,66
9050,689
5996,278
1915,422
9298,97
4851,769
5913,383
139,453
372,75
8437,877
2672,921
9007,93
6794,316
4476,449
6806,676
9972,757
807,688
6693,633
9112,5
7180,867
5040,948
7905,205
37,40
1414,454
539,75
7091,462
9540,12
4855,549
4857,731
1917,523
5170,397
8843,23
4519,228
3530,17
1955,385
8373,351
6290,18
9962,435
2258,855
8596,323
2141,598
3718,801
1729,36
6011,232
9370,87
6589,797
6182,538
998,207
7086,330
4057,241
4907,547
973,584
7019,467
596,660
8209,97
3398,836
170,411
7925,625
6241,712
7438,936
8498,693
1475,923
7752,889
5305,346
9874,733
915,892
9508,500
7737,354
3782,606
9626,898
6000,203
8761,558
5637,60
5742,599
1462,601
7889,390
1543,379
1143,315
2603,756
8141,672
8758,658
311,199
1448,325
62,809
1600,915
7866,133
380,639
515,907
7153,128
3000,141
8459,95
4990,336
9581,104
2412,153
5889,990
9403,867
6749,540
3143,660
6441,26
2630,921
5906,578
5334,794
4443,136
9258,504
1985,303
9847,829
2874,479
2549,682
4173,304
8291,314
294,662
7176,232
4084,668
8433,176
5131,719
7221,372
4413,320
9459,258
4015,743
3639,26
7703,733
9527,742
4804,694
8385,140
2347,622
7792,902
9022,498
3561,228
3358,610
8728,50
3744,40
9133,798
1301,357
1655,534
4279,689
6280,168
3437,37
4187,636
7159,831
8558,438
8554,270
5783,133
5933,810
8284,319
1789,50
8614,318
7087,673
6963,193
7538,398
5953,54
5690,64
9034,658
4410,237
4480,246
809,69
1375,95
3771,278
1677,166
9069,854
2082,282
1051,739
4701,950
6351,693
7748,235
8455,384
1699,243
2822,567
2112,710
6826,687
9710,633
1437,149
1902,17
6698,955
3910,331
4415,447
3566,969
1861,215
9123,36
4806,373
8916,180
8382,416
4763,342
8299,579
2821,679
3637,619
625,714
6476,15
8720,720
3659,357
4989,834
4406,231
7938,824
6688,446
6637,679
9921,293
5009,135
4977,394
8513,400
5885,212
8438,785
1584,514
3898,914
2458,831
1375,637
1984,718
13,562
6599,308
7197,86
5981,578
489,766
3384,402
4028,12
8799,304
3160,424
7835,536
5585,803
9556,92
4135,614
3514,962
1460,731
5941,169
5973,676
5714,219
6042,166
494,550
3823,802
3988,762
8711,638
1365,371
4674,268
2079,191
7524,747
1050,258
4389,771
5844,382
3689,714
1742,591
6303,991
5600,80
8877,438
6359,458
5414,15
967,229
9863,996
2133,389
3768,886
2101,536
2428,269
5472,152
6696,546
8792,742
8054,521
3460,743
3931,553
8938,962
337,144
6001,12
3441,522
4005,578
7799,996
8059,742
8292,258
5033,152
5851,957
7408,835
3184,185
6338,961
1550,973
218,425
7475,738
8630,227
4646,616
2389,126
9730,199
1807,938
8208,142
8106,892
2405,352
8990,417
8946,849
9388,507
4553,489
2893,458
2609,438
9444,206
5383,764
276,747
2916,59
3346,404
1773,763
3476,551
381,900
4913,571
724,819
3872,548
180,889
9854,60
2071,86
4725,884
5435,478
4208,271
4439,124
8165,290
5016,993
2446,132
2562,766
4274,398
5241,260
4265,907
5190,38
8466,434
1582,653
1488,342
2239,24
3975,177
3838,155
3029,122
7198,695
384,481
5824,684
1975,145
1644,777
1898,576
3691,794
3422,667
4929,971
3066,666
914,268
551,340
1966,939
4186,893
13,116
6289,827
8571,237
8960,16
2265,475
7379,326
904,619
6021,812
708,914
8784,330
1968,608
1974,924
4870,109
6110,104
4776,535
2883,285
7185,453
6706,596
5772,851
6402,228
6764,626
1049,67
7325,949
2281,513
3637,947
5472,764
2208,402
4484,693
8161,422
3720,10
6226,558
2455,34
9539,905
3515,173
2024,359
9611,836
8749,740
9742,700
32,327
5085,843
2161,903
8906,542
529,562
8295,22
5715,231
613,100
340,504
1696,847
7329,268
6412,998
5137,951
7106,123
2380,294
8303,65
1098,534
2840,211
4748,390
1222,509
208,451
8238,73
2810,8
4578,557
6154,413
1033,355
5984,841
961,57
8734,603
9306,134
7389,286
4010,106
1026,634
18,546
3365,526
1498,366
4859,783
2914,378
7308,30
513,44
209,774
5292,338
7514,550
691,106
4011,29
7000,381
5299,913
4079,408
8200,421
6835,156
4477,116
1508,702
3574,942
3112,985
8978,410
7501,687
5910,741
2981,285
35,137
2255,459
3059,172
5889,157
880,224
3116,387
8520,210
1817,631
5810,351
6989,14
2771,643
9731,564
4839,406
9698,629
3290,758
3907,10
2199,946
6557,420
3633,380
2198,894
7131,977
5917,599
4058,431
9928,10
2323,934
3120,552
8804,141
5084,453
964,10
8956,909
2016,465
3221,136
763,806
4919,787
9050,629
2993,585
606,48
2293,72
3789,78
4469,496
3204,442
1960,623
5353,325
7009,562
8136,686
3429,255
2566,180
8419,840
9103,305
6838,370
4000,816
4951,142
8577,389
4320,140
5826,225
9732,956
1890,235
2591,268
1635,299
8441,868
7040,819
2997,442
2518,264
181,398
3405,796
9440,74
2017,547
4041,651
8249,392
3075,981
1493,871
1000,832
3350,960
3588,332
7178,392
3843,512
4712,915
2456,641
7362,751
3515,119
7420,540
3895,311
6905,405
7550,93
4633,751
5513,706
3575,882
6308,649
9046,379
8314,531
9101,962
9421,762
493,127
2788,176
9732,704
7477,894
8653,727
8358,560
8312,32
7483,924
1391,593
987,635
9760,812
4914,865
6599,992
7986,463
5374,363
4582,343
5935,289
8758,558
9222,49
9621,946
9116,843
1102,586
7230,686
3774,202
7168,306
1992,670
846,452
6251,114
7933,770
7873,772
7232,745
4041,850
4034,737
4067,393
6280,498
4452,11
1536,695
4965,476
4275,31
2440,545
477,728
3311,498
9137,786
3059,409
2534,948
6017,889
5553,847
8691,554
5753,481
7,346
9860,606
9601,111
3914,822
908,82
6298,691
643,54
9783,141
3552,768
3650,448
6467,466
7084,688
1834,528
5335,567
7268,362
6935,564
6736,331
1381,88
8980,607
6563,926
4358,83
3741,305
2554,712
4695,406
4591,992
8788,113
9130,48
1030,341
6668,134
6709,470
1370,361
2533,156
6897,695
172,257
4420,606
6152,155
1242,59
3036,259
5392,641
6921,207
682,250
8313,883
8757,924
1721,841
2144,229
8932,615
5186,416
4885,906
7306,208
3686,417
2091,67
5621,688
493,385
4367,101
5418,538
9558,522
1995,384
4399,46
6045,329
6566,481
4270,677
2032,837
5535,889
1893,86
5093,522
5656,126
1834,380
2696,349
7208,122
8549,452
7646,283
2030,873
165,171
2380,938
4688,882
2622,83
6789,612
5336,553
5689,682
7450,924
7514,14
7712,477
5406,220
281,441
217,832
6192,812
7254,334
7284,738
8747,248
1687,973
4834,291
8717,606
6726,152
2407,349
9902,797
3991,679
4933,770
2871,111
3392,959
5372,764
5530,720
5298,754
611,340
6589,171
9046,934
4384,543
8396,377
457,819
6289,545
3218,528
7638,174
1528,229
8900,744
2943,433
6231,954
8603,782
84,615
2512,852
5379,676
6915,847
4316,445
5501,544
3132,849
8375,505
1559,262
4698,534
9544,475
9048,689
5657,863
7681,294
5056,254
1109,640
9873,536
4496,23
7805,294
7398,66
3049,91
9948,368
2565,336
1613,674
9811,495
2964,85
5133,386
8218,591
7015,398
2589,578
9133,112
3028,609
1328,213
1223,676
3211,529
3759,845
5678,333
3303,861
7582,21
3530,391
8564,378
6348,739
4422,656
8888,145
6493,225
3630,441
9690,925
5043,417
3406,629
9374,594
6196,949
892,30
1735,930
7142,313
4530,275
6431,606
8165,938
4339,110
2440,491
8439,115
9955,183
2693,329
590,688
4102,764
5585,487
5864,897
9432,623
9684,446
3936,33
8530,271
201,613
8876,388
1617,33
3,971
6095,477
6150,771
3325,257
679,433
9287,692
3593,427
8122,908
559,18
1466,310
7133,107
6053,615
7938,700
8800,401
8366,776
5175,86
4636,194
9809,968
983,370
8908,423
7298,708
8936,78
9834,467
9577,211
6547,675
1075,884
9746,177
2876,752
1338,676
4715,2
5000,680
3696,469
7415,907
1140,816
5261,690
7087,991
2292,304
9060,937
9866,451
9359,877
3137,945
404,399
2747,16
9120,954
602,809
1926,33
8079,491
5898,855
5677,365
7116,613
3023,469
213,196
2076,96
312,641
6397,262
1584,965
7317,209
2722,471
605,889
7250,80
1889,695
4691,319
8885,229
7919,49
4444,305
7722,41
3342,4
1962,960
8253,68
8547,251
994,570
9953,244
4617,173
6740,609
4242,429
4745,406
2077,645
1345,922
8215,203
1076,834
6785,768
129,704
2028,48
4786,240
4065,425
391,682
8599,499
8916,658
2871,644
1390,501
9117,14
1126,195
912,699
104,619
4977,706
738,487
3664,814
7127,671
6348,441
3279,269
4291,620
3436,574
1364,610
3736,714
8749,958
3446,561
5546,762
7363,906
4651,45
565,780
5967,807
3423,877
8057,41
9912,964
5581,974
5271,280
6496,98
9700,328
5666,918
547,796
8054,842
6294,410
5841,160
1347,722
891,926
5185,861
8859,44
1162,481
3728,805
4819,118
9134,992
1862,618
9091,998
4348,489
81,745
3893,431
5734,534
4199,293
7324,982
1476,798
5536,746
8830,83
3136,676
4608,997
983,262
8105,264
1673,111
8698,891
3134,463
7978,76
5128,325
7342,37
4912,951
6654,801
3189,264
4426,944
2224,898
1716,503
1486,324
9812,513
674,315
5833,118
715,539
656,668
5932,440
5057,159
8005,303
8759,214
5389,912
6049,108
9155,758
9336,206
1576,527
5811,966
5280,954
153,58
8177,384
2312,46
4574,207
9069,996
5700,760
1161,147
1122,88
3226,834
508,54
9416,188
5926,807
7998,351
6924,995
2921,346
1368,569
7043,600
7613,458
1903,590
339,493
1532,937
9047,365
131,176
3531,745
6937,168
6116,656
3179,22
449,101
88,599
4578,209
4343,769
7196,285
7096,246
2319,390
3535,633
136,817
458,610
2450,665
7058,677
7795,291
5579,483
245,112
616,786
6529,372
8415,593
293,853
4934,184
2558,655
4705,394
6221,998
8368,375
1627,563
7462,267
3013,566
3424,62
6544,543
4136,548
8196,838
6235,548
9057,67
6056,188
3719,135
8703,351
1709,912
7381,997
4779,811
5580,867
4735,875
4766,20
6309,869
4257,351
699,333
460,315
8960,421
4536,697
7908,346
9195,69
948,961
1469,384
9677,614
3310,103
1329,136
4682,857
2190,616
9174,473
2587,517
4215,622
4098,964
5042,406
7182,866
9970,845
9890,617
9040,853
5615,569
3442,310
2768,662
3727,894
2725,709
4087,236
8117,463
1173,738
2977,591
1680,564
8252,927
8349,597
7962,868
5717,623
8890,287
4094,725
5192,115
2523,499
5143,114
4227,171
9401,831
3587,606
5377,667
2396,716
4491,96
2685,119
3619,257
6361,911
6021,214
1029,388
2597,866
1832,454
1296,901
2788,767
7029,424
954,18
817,808
1816,806
9991,880
6167,71
5609,45
120,518
5693,768
4368,571
5735,751
3952,459
1091,934
4575,902
6406,116
1935,355
6089,864
5397,416
4544,930
3427,665
1714,941
8501,884
6770,774
9438,294
7990,606
1621,545
5717,38
5147,423
5524,302
2489,314
1862,306
3119,795
3848,250
890,800
5376,568
9320,140
5289,400
7801,836
4250,660
5391,29
5653,271
1241,564
6716,295
2808,0
5473,948
2852,775
6250,931
9481,366
8313,629
6407,701
8214,317
7052,254
1847,794
9487,545
9318,503
2658,217
1167,937
88,947
3216,421
9733,395
9105,761
7377,236
4548,623
7440,870
7182,294
6882,34
9526,521
1481,291
9214,183
4512,15
1023,280
4957,658
7736,159
2142,72
73,788
5699,829
4109,708
3715,517
8142,636
7002,276
3127,56
5197,195
7721,799
2369,68
565,597
3873,628
125,307
914,883
9707,203
3070,742
3584,281
1465,949
2644,993
711,133
684,50
3281,564
1838,960
3168,106
1719,71
9466,749
8233,987
8800,98
8868,882
2409,55
492,790
5970,384
6773,685
6093,160
670,312
6455,67
6856,817
2257,765
2042,962
6454,687
3168,482
1766,778
7191,409
2697,772
410,508
8189,460
2749,438
8354,81
9414,669
1325,3
4970,53
4401,532
4963,941
2225,35
5648,164
2624,19
7033,69
7024,646
1890,999
1632,821
6991,223
7258,5
9542,116
7773,98
6046,659
2242,217
8852,678
1648,394
1787,345
5075,458
4667,146
79,791
3172,771
7698,13
3348,112
7147,781
9159,906
4349,606
4571,580
9417,278
8926,365
4748,433
1651,44
8048,775
9601,308
5499,257
1602,596
5110,423
392,413
6832,587
4105,359
1981,434
2331,820
8511,629
9603,129
2347,382
6372,218
6418,146
8593,276
1100,400
6575,708
9331,363
6239,45
7894,469
5683,719
2449,614
975,672
9317,889
3832,995
3847,502
7730,182
5804,867
9251,956
5561,588
7738,985
8071,182
5007,931
1733,7
3174,686
8722,388
7572,560
544,55
8846,204
9869,565
8876,698
1291,183
4817,59
7701,235
3808,577
3334,760
2168,169
1846,746
8095,248
2499,939
4849,67
9240,577
2356,959
7410,496
3102,765
4444,892
7493,942
6432,646
6904,749
348,93
8920,36
5362,585
723,647
1184,124
6672,712
484,684
724,218
9305,663
4420,422
9804,413
1977,935
8835,211
7979,236
1994,814
6533,318
369,691
7660,764
5571,295
6345,324
5615,646
5859,473
1367,540
7890,738
4769,348
978,855
9199,178
9423,691
6108,146
5688,148
3637,440
6617,102
3031,95
215,246
8994,540
8371,343
5452,169
7935,101
1680,940
2271,797
6409,127
3156,191
9,295
3574,273
3069,805
5389,950
5844,225
209,820
7926,436
3413,808
2502,359
6878,83
3227,699
6738,737
6685,719
3622,528
8637,611
3779,893
8403,218
9749,650
2322,994
638,121
139,40
8513,787
3780,823
3785,573
8257,234
9707,274
3163,429
4834,752
5791,207
4740,36
8283,529
2123,465
9192,253
9251,820
6454,888
5795,718
5673,392
6408,999
6571,894
3189,695
2903,749
7794,873
4596,26
8685,273
9948,800
5093,861
8997,75
8815,963
8608,648
9698,921
2557,369
7253,940
8917,734
7815,209
7662,599
1901,313
3973,711
3881,682
2615,676
7653,119
964,543
4498,850
4801,594
8129,926
1266,354
7393,846
3875,87
8996,92
6992,829
2647,710
9840,153
1064,184
151,943
5047,465
3573,189
4463,475
4709,51
8146,635
3362,285
5074,828
3523,559
7557,232
4368,420
9749,68
3983,83
5572,255
8140,979
5602,858
9887,534
1066,279
5534,558
5920,807
7683,734
9757,798
3763,284
174,30
7763,355
9153,986
5077,971
1890,61
89,562
5218,102
8256,92
2051,333
2193,883
697,238
8722,881
5793,899
1101,609
9805,229
777,853
9196,546
551,725
818,733
1771,791
5067,982
9838,19
541,339
2441,443
5601,167
7327,154
8311,13
9496,632
8809,344
8118,688
8761,222
3844,444
4388,602
4528,707
9561,389
553,445
1598,296
318,34
6081,934
7523,757
5006,313
8068,511
8214,149
899,597
6769,639
7095,492
2734,820
2231,484
2123,342
1745,498
7706,658
2272,122
4047,155
2135,847
1392,228
9612,934
5128,443
9885,59
8458,775
1418,627
8031,878
120,506
5432,408
3587,55
4457,680
3355,850
6406,395
1566,619
2922,181
2977,80
1484,176
6325,321
1772,727
3323,323
6226,362
7431,555
865,474
4379,144
5750,264
9902,502
5067,743
3358,997
6523,47
1032,692
994,54
7118,377
6761,516
9991,557
7351,252
1476,935
1353,514
1971,146
9327,416
3807,975
959,621
7384,948
2749,221
1424,410
910,431
9608,142
8289,605
796,563
9319,310
2463,410
8484,957
2227,413
1432,61
6209,445
1715,331
9136,260
8803,687
1505,746
4763,872
8567,596
9789,913
1331,948
2545,125
3354,712
7732,806
4480,219
4738,203
8010,540
8128,83
9265,785
2013,208
6477,602
8363,372
1665,256
2721,511
9301,461
7425,103
9255,81
6618,381
841,505
5303,119
6885,458
7759,245
6059,867
1186,682
2878,472
8822,106
2355,600
6153,85
5842,535
9447,859
4753,712
1485,584
6567,119
3947,681
5975,393
2897,532
5768,19
2002,788
7340,826
3880,983
2526,891
8953,291
738,62
443,342
4840,877
309,187
9634,689
2416,822
9625,537
9781,755
5373,330
965,719
6453,737
4957,675
7101,337
8363,381
5613,158
4682,28
6897,314
720,806
632,42
6822,489
3720,729
2385,542
454,144
3463,196
4623,814
8893,368
7932,69
8504,497
6003,798
4590,632
372,85
2551,507
4290,244
8806,594
6618,85
5691,446
1590,30
3396,948
5949,236
8971,562
8175,889
3682,77
5033,450
6059,838
9362,28
5936,187
3295,129
1445,543
7999,532
725,499
2986,801
3918,974
386,463
7070,980
4954,137
6452,906
2919,839
2961,861
405,638
6623,358
9175,512
952,426
4210,335
2473,14
1578,553
7711,565
6409,130
9927,475
1563,575
5201,977
8620,499
6157,561
326,363
7498,96
6188,728
1233,566
6139,812
137,218
7560,903
4615,671
8948,325
1976,724
9864,704
6046,541
5306,314
4621,552
8758,112
7569,683
1396,940
7289,942
6199,173
7450,60
7072,98
8888,398
4202,853
2901,773
6098,252
4765,45
4211,765
9859,14
659,829
1782,881
8411,833
7577,684
8913,566
9567,877
6882,281
3030,108
2117,710
9746,673
4641,43
1291,830
6447,938
50,617
3751,285
8684,37
77,415
9663,437
5447,781
7435,641
4101,588
2295,161
7414,265
8807,661
4834,681
1223,31
697,469
2115,593
3030,430
3022,37
3460,595
6532,583
924,9
2171,32
9093,85
3037,62
7117,878
7258,796
8312,42
9010,412
9197,781
5035,692
6208,389
8854,253
9289,686
1932,178
7708,555
4947,691
1224,849
330,509
2460,911
811,885
4321,167
231,461
5614,902
7598,536
5684,462
1327,788
863,794
2388,269
3982,479
5074,983
2776,720
8840,326
6546,60
8007,996
4164,547
1731,809
2936,811
7742,627
3625,635
934,252
2192,159
4350,181
9936,476
7032,616
3578,923
3955,963
4559,996
7672,140
1300,850
958,932
6701,965
3184,60
8696,485
3485,735
3966,341
5142,700
3106,910
1968,142
8576,391
8576,552
4490,502
3068,206
8883,723
6142,782
1759,123
5868,601
6891,226
6376,161
8298,709
7866,239
2233,861
2667,203
312,179
7060,546
5463,927
5448,0
687,12
7250,719
7039,891
1581,589
1944,199
3211,675
4062,88
8748,880
1373,219
2942,255
9753,149
8225,410
8633,793
4518,442
7651,690
7889,637
6338,315
2519,401
9276,173
6138,261
7200,977
6676,720
6341,361
2209,404
965,757
2911,203
9703,757
8929,888
6871,129
3848,796
9697,691
1104,495
9216,477
842,66
3197,739
5295,955
174,164
3669,171
7706,665
8486,364
3435,354
567,259
7997,660
1602,159
8704,4
9953,744
1326,622
4063,631
6400,480
2255,610
6930,402
897,543
4668,155
1430,156
4437,139
5445,702
9091,276
4662,941
8122,563
9765,775
2831,743
1943,462
6996,134
1864,980
5217,753
5529,107
6867,174
1603,733
6389,933
7319,227
1140,797
2111,262
5125,701
6511,953
6770,409
7178,204
9079,118
3059,613
7440,136
8680,438
7940,53
9380,208
4588,901
1138,789
3113,177
7624,974
6027,890
5839,219
5918,71
196,270
528,793
9743,362
6512,766
9502,908
5284,462
2656,904
373,82
8929,414
2937,263
7147,174
6443,724
6457,835
7457,320
9398,165
666,82
2677,451
9034,461
4425,454
7912,294
7152,898
9569,258
6248,647
5551,471
7596,42
789,540
760,843
6968,366
2636,953
271,531
8380,136
3773,768
7231,834
5541,486
1110,380
3925,817
4524,275
2254,810
9060,543
9934,775
9380,4
9953,679
3619,926
7170,642
3906,902
947,465
8366,418
8660,161
5454,806
4418,78
5316,743
1788,971
7863,451
2419,697
3397,143
454,130
2204,863
6665,143
1547,914
590,21
1520,838
1655,99
4793,218
4698,605
8560,485
5334,256
5818,612
2724,483
7311,84
2997,628
7751,143
2308,957
4080,186
1462,295
9018,635
3756,438
6401,632
7943,244
4405,744
2244,920
1059,395
1747,111
4289,170
8698,943
8101,258
6710,315
1934,886
8828,644
999,19
1627,309
7433,616
8990,374
2726,295
6833,920
1271,984
1829,790
6960,916
6186,922
5048,312
4278,871
6272,326
6351,534
2133,741
1090,64
152,678
9961,995
1735,612
9881,870
4041,285
4211,960
5081,888
8799,136
1576,183
7875,574
5929,560
3832,181
4798,663
3737,226
6787,224
8603,616
1023,184
9861,393
8984,740
3770,782
6332,431
3998,193
8823,30
6449,754
1046,923
3286,156
6918,640
6702,833
226,189
4637,866
7877,259
9795,365
692,341
2253,428
6119,583
3455,503
3526,752
1886,954
1568,806
2182,963
8290,370
9182,551
9610,310
6027,647
6115,458
8296,236
6742,613
6529,646
1828,362
6371,282
5171,197
6789,207
944,523
8185,408
5118,924
4414,824
7018,772
3503,310
4629,462
8037,852
5191,902
1632,328
8387,184
549,377
4579,979
4971,950
2463,316
85,372
2941,889
7212,23
9791,34
1371,779
2370,499
3126,413
2438,87
9352,504
8055,443
9466,60
5325,733
1698,674
5686,605
2804,848
5876,837
7141,769
5361,784
7040,728
1596,493
1288,982
8058,930
3066,701
1697,929
2030,995
6970,328
5162,133
2338,908
5032,116
9839,707
9372,981
3966,661
1845,513
6122,386
6034,815
8330,730
3779,865
9939,143
390,171
6455,630
2031,294
5674,891
5947,483
3387,700
4272,26
8485,328
9913,744
971,451
5981,546
7222,926
7346,248
857,847
9851,619
1359,851
4978,539
2317,89
1488,198
6362,728
548,229
2044,362
4698,951
2884,286
6108,811
3404,984
1994,648
5408,980
242,936
8274,89
8795,776
1543,400
3250,413
7159,688
4627,382
2201,661
2534,999
7971,470
4722,944
7942,269
1729,349
9749,562
2064,798
7324,119
8715,572
199,781
6852,171
3814,239
409,554
9294,69
6196,2
3914,940
4442,721
6974,315
2968,817
6849,375
7059,773
2021,351
7849,83
4913,268
7807,171
826,867
1858,37
8054,675
759,59
7229,880
5957,897
6380,959
4313,597
5133,591
2666,18
2844,262
8222,91
2239,550
8992,395
3934,416
9663,297
1283,66
8344,557
7980,615
7242,243
9727,368
7789,741
7528,461
2261,693
1332,476
2101,226
331,72
1391,418
4623,623
1194,109
470,104
8507,188
3002,107
4125,562
1840,732
1357,14
9591,875
1755,531
9784,651
8578,125
3007,348
8730,827
4168,333
1998,886
2082,229
5194,337
6661,209
8363,407
46,210
1197,621
5966,724
7817,29
9849,462
147,336
9369,735
861,836
4735,868
309,912
265,537
2344,489
5089,262
3395,727
5012,132
3940,49
3218,579
398,171
5686,742
500,924
8714,80
5643,265
6803,516
8149,195
1563,114
9937,110
8866,204
6860,597
3793,662
2915,886
4445,488
6463,524
201,542
4936,937
1421,23
7441,328
7423,268
8360,376
1158,102
5733,167
1478,283
7717,871
500,775
5092,137
5518,943
2666,739
9536,35
8739,456
6102,860
9920,678
2729,531
2279,965
3774,515
2091,204
9695,155
8932,578
897,563
2905,968
5007,904
6370,312
9904,558
4207,859
9514,705
1522,208
6139,721
5826,809
312,501
4154,909
3885,10
1278,856
536,626
9330,122
1948,41
390,231
1796,103
429,923
4188,38
3153,423
9957,880
9544,859
5141,704
7210,152
7223,656
2674,962
9869,642
2332,620
6741,679
6022,802
5661,99
1691,710
5539,148
7445,97
871,593
9285,203
8523,217
850,999
1969,209
4675,459
6160,967
2415,944
1686,727
7548,618
2709,888
6082,394
7389,299
9942,211
3092,144
1672,905
6675,315
4290,458
9761,385
3914,482
6595,366
3605,336
5280,124
4182,260
3431,594
7767,844
4484,363
6218,160
7263,863
7122,137
1372,821
4631,568
3263,909
3580,189
526,961
2954,156
8331,922
8712,332
3046,701
1364,754
466,367
8353,61
8102,794
5602,194
902,232
1803,88
7272,6
4505,748
6715,60
6286,4
7172,854
7301,356
777,159
5478,5
4546,440
6208,262
4876,318
4628,218
2918,613
3716,176
7994,551
2961,429
8020,533
3400,871
7284,542
9501,598
1017,425
4608,266
5933,889
4120,574
3216,716
7773,46
9102,511
258,333
8069,59
1796,501
6027,341
3039,887
7432,457
1523,255
9333,897
5805,563
8723,257
6173,841
5225,25
1502,987
3966,964
5322,944
4982,529
7566,271
9286,677
5298,89
9462,254
2692,803
6,328
8023,468
5739,693
9462,233
5351,413
77,97
983,410
7948,396
5067,369
4259,347
219,497
6620,568
563,965
7177,332
613,821
6315,548
714,327
7796,870
52,51
9479,822
5491,330
8560,297
6675,998
2412,467
4724,456
4886,226
8754,269
5726,439
8209,953
3493,890
5103,613
3124,85
1730,668
716,825
187,503
1729,775
4217,179
9974,391
8517,984
4957,56
3182,834
5672,279
5295,748
4401,346
4020,943
2340,2
6861,613
1034,196
2000,43
3670,495
714,266
945,801
6641,569
7837,93
3521,290
6927,967
1680,615
5599,690
352,183
129,425
5027,720
6550,465
6292,80
980,775
4432,936
543,913
1814,479
1941,365
7835,92
3104,112
7267,771
7148,577
2912,172
7850,195
7444,66
7195,518
9228,32
994,777
8539,794
821,807
4492,139
7747,565
1213,376
8861,425
9829,903
4244,599
8263,66
5859,156
7202,953
6150,614
1519,513
6418,16
6525,909
9902,354
6214,585
7805,398
1991,43
4036,283
6125,719
1289,587
8103,178
6162,751
6140,825
8368,948
4442,585
1625,733
1333,710
8036,638
6669,594
7583,958
2963,337
1343,747
3571,227
3426,673
5314,14
5064,581
4423,950
1682,615
2607,846
2915,914
1788,349
6979,403
8442,510
6775,775
7822,253
9281,208
8511,535
6257,379
2277,365
8406,829
1079,923
5360,169
3136,540
980,972
5649,608
9489,367
8681,56
64,951
6217,665
5956,966
6278,685
8735,332
7885,888
7823,735
6577,487
665,329
826,642
450,859
8890,450
3588,398
5553,357
791,312
6099,677
5029,754
1528,963
4710,465
7615,511
4676,973
5909,443
7086,652
49,68
2056,200
8366,578
469,943
8132,910
3311,371
6845,693
4416,148
8490,605
1071,840
6490,203
3856,958
5,797
5042,590
1341,295
8977,514
8416,193
4080,594
836,994
1569,836
4792,728
7284,559
7384,618
8352,921
9555,520
8775,131
169,727
4384,63
5051,35
3813,560
5658,459
1305,860
7732,674
2824,154
8284,815
6593,734
8411,566
993,652
2136,689
8568,855
3314,352
1690,776
8717,165
5444,605
8789,962
279,346
1848,968
9299,748
552,564
4223,326
6450,296
9097,370
9075,369
8076,441
1690,427
1527,542
7273,686
4511,298
6125,109
4436,2
2242,635
5475,729
8945,157
124,388
9271,666
9398,981
7271,687
53,462
5397,922
695,516
4755,572
9148,724
5404,981
6201,638
8814,605
2809,828
6450,820
9046,18
1829,874
6947,982
9301,636
8334,337
3657,428
9408,195
4100,923
8231,167
8469,518
6127,803
2391,259
3110,873
3090,97
9443,748
936,157
711,575
8068,221
9274,640
7106,967
4824,721
2058,365
546,436
5428,983
5362,232
2423,46
1070,169
3430,705
1464,602
3306,13
2942,424
6802,337
2037,711
9960,525
9628,974
9830,334
6563,578
569,953
4400,86
5051,693
4687,663
1741,163
2412,435
1034,418
8187,660
5277,643
9225,239
3304,846
7927,73
1973,763
2201,703
378,686
941,477
2370,875
4756,138
2032,540
8442,376
3931,296
4048,400
772,722
8752,390
9711,413
2302,582
2727,685
7428,655
1330,133
1876,812
6089,839
2899,216
2132,7
6613,14
4836,96
7361,230
3156,766
13,469
9163,7
4938,826
3155,829
6439,724
7903,92
2063,872
2264,756
9531,65
8345,855
2677,176
552,774
2966,283
3107,926
8058,223
9719,840
6150,552
4506,577
8907,381
6330,359
8540,594
6115,420
8422,987
5120,493
8615,250
4190,600
9562,70
2449,918
887,149
8424,996
7583,381
4879,237
4504,398
9386,520
4105,795
8509,475
7353,20
4136,585
1887,176
2680,637
1293,417
3509,82
9538,181
914,13
7782,994
5426,568
7343,405
8460,831
8426,80
5628,847
7607,134
9826,737
7957,213
5087,36
6806,474
9071,625
8998,857
1410,718
3883,572
6497,642
3324,293
2481,35
4324,429
2890,623
309,717
3704,871
8521,473
9707,837
7936,318
4799,748
2284,883
6860,569
564,278
4942,71
656,340
9526,720
5515,832
2875,314
6934,5
4527,986
1885,396
3390,348
2538,145
4982,145
2523,952
9900,437
4306,479
6686,462
4401,565
8724,644
1856,924
32,511
2793,447
8297,998
4025,383
234,720
7677,667
2228,456
1971,296
8563,437
9980,602
9593,951
2253,531
707,617
7330,693
6832,800
7470,383
7464,624
288,882
4267,501
8719,35
7865,171
6642,132
7536,877
5066,546
7717,762
4247,190
7896,543
1809,228
7145,301
9001,339
2591,673
1913,867
7792,216
3242,632
9160,747
2620,487
6374,723
2321,594
9599,39
8763,893
7256,665
7457,217
8001,641
8673,823
3995,314
1823,766
7173,842
1175,220
682,821
4188,388
4800,792
9511,182
9293,651
3101,257
7328,574
5573,769
3342,452
9704,810
5623,177
5904,611
5274,646
2065,920
